Nombre cliente,aviso_padre, IDaviso,Provincia,Ciudad,Zona/colonia,Zona aviso,Tipo de operación,Tipo de propiedad,Tipo de aviso,Destaque,Moneda,Precio,Mt2 totales,Ambientes,Habitaciones,Impresiones,Visitas,Leads,Calidad
CRESTALE PROPIEDADES S.A.,NO,50211219,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$91.267,62,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50211220,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$90.480,61,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50211223,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,470,20,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50211224,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$85.941,54,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50211227,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$91.267,61,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50211229,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$84.851,54,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50211230,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Garage,Desarrollos,Super Destacado,USD,$26.409,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50212947,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Avisos,Super Destacado,USD,$1.200.000,625,5,12,2.205,62,,Completo
CRESTALE PROPIEDADES S.A.,SI,50214141,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$105.000,61,3,6,2.772,45,1,Completo
CRESTALE PROPIEDADES S.A.,SI,50229041,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,433,24,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50229043,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Garage,Desarrollos,Super Destacado,USD,$8.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50229047,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$75.000,49,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50238370,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,760,59,2,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238371,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$424.000,175,4,3,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238374,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$150.000,50,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238375,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$126.000,53,2,1,0,5,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238378,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$26.000,12,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50238923,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,8.258,19,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238964,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,1,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238966,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238967,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238968,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238971,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238973,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238975,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$0,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238977,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238978,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238979,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,126,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50238985,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,145,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50245412,Santa Fe,Rosario,Distrito Centro,,Venta,Terrenos,Avisos,Super Destacado,USD,$1.100.000,973,0,0,958,7,,Completo
CRESTALE PROPIEDADES S.A.,SI,50245434,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,11.440,65,1,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50245444,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,397,8,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245445,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$180.000,104,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245572,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Desarrollos,Super Destacado,USD,$256.177,189,4,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245574,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$114.270,52,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245577,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$78.931,49,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245579,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$17.528,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245580,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Desarrollos,Super Destacado,USD,$203.903,158,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245588,Santa Fe,Rosario,Distrito Centro,,Venta,Casa,Desarrollos,Super Destacado,USD,$234.763,178,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245591,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$282.856,217,5,3,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245592,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$233.969,143,5,3,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50245598,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,135,22,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245602,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$49.200,41,2,0,0,6,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50245739,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,81,20,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50245862,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$67.900,40,2,1,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50246001,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,281,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50246002,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$139.000,48,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50314809,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50394096,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,130,5,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50394102,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Garage,Desarrollos,Super Destacado,USD,$1,0,0,0,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50550667,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,48,16,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50550668,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$115.420,79,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50776545,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$130.000,130,4,9,3.139,139,4,Completo
CRESTALE PROPIEDADES S.A.,SI,50859799,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,222,14,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50859800,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50859801,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$360.000,194,4,3,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50859802,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$98.500,48,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50877406,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,12.966,41,4,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877449,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877451,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,66,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877454,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,48,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877455,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,86,3,2,0,8,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877457,Santa Fe,Rosario,Distrito Centro,,Venta,Local Comercial,Desarrollos,Super Destacado,USD,$0,152,2,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877459,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,70,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877460,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877462,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,66,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50213565,Santa Fe,Funes,Zona 10,Kentucky,Venta,Casa,Avisos,Super Destacado,USD,$850.000,1200,5,4,520,11,,Completo
CRESTALE PROPIEDADES S.A.,SI,50213607,Santa Fe,Funes,Zona 10,Kentucky,Venta,Casa,Avisos,Super Destacado,USD,$888.000,1600,4,9,2.607,49,2,Completo
CRESTALE PROPIEDADES S.A.,NO,50877463,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$0,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877464,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877470,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,71,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877471,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877472,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,55,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50877473,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50223896,Santa Fe,Funes,Zona 13,Miraflores (Funes Hill),Venta,Casa,Avisos,Super Destacado,USD,$0,1200,5,12,1.518,10,,Semi-completo
CRESTALE PROPIEDADES S.A.,NO,50877474,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,50882460,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$230.000,134,4,9,2.809,55,1,Completo
CRESTALE PROPIEDADES S.A.,NO,50886364,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$78.000,47,2,1,0,4,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50886430,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$72.000,43,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,50886448,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$78.000,47,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51011516,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,77,2,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011518,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$95.000,68,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51011629,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,792,26,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011636,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$64.163,36,2,1,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011637,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$79.750,47,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011640,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$90.000,73,2,1,0,4,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011641,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$95.700,57,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011642,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$145.200,109,4,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011643,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$67.540,38,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011644,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$74.923,47,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011645,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$145.200,109,4,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011646,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$67.540,38,2,1,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011648,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$64.163,36,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51011649,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$74.923,47,2,1,0,5,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51017035,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,12,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017036,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Oficina comercial,Desarrollos,Super Destacado,USD,$60.000,45,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017092,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$22.990,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51017093,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,1.493,25,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017095,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$65.208,32,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017096,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$68.343,32,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017097,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$23.940,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51017098,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$259.443,153,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51106423,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Garage,Desarrollos,Super Destacado,USD,$17.606,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51226719,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Garage,Desarrollos,Super Destacado,USD,$25.000,18,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51226722,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,79,7,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51229423,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,264,12,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51229424,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$272.270,112,4,2,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51229694,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,226,12,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51229699,Santa Fe,Rosario,Distrito Centro,Martín,Venta,Apartamento,Desarrollos,Super Destacado,USD,$140.000,82,3,2,0,7,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51251498,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,124,8,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51251539,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$79.000,35,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51251548,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$78.000,34,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51251550,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$90.000,60,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51252367,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,1.234,25,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252420,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$94.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252422,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Garage,Desarrollos,Super Destacado,USD,$20.000,0,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252423,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$97.000,55,2,1,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252425,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$148.000,90,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252426,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$138.000,75,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252427,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$93.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252429,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$100.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252430,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$95.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252431,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$87.000,52,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252432,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$140.000,75,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252434,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$99.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252435,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$101.000,55,2,1,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51252436,Santa Fe,Rosario,Distrito Centro,Echesortu,Venta,Apartamento,Desarrollos,Super Destacado,USD,$142.000,75,3,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51317121,Santa Fe,Rosario,Distrito Centro,,Venta,Oficina comercial,Avisos,Super Destacado,USD,$2.700.000,1015,10,0,1.660,27,,Completo
CRESTALE PROPIEDADES S.A.,NO,51403529,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$0,57,1,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51406311,Santa Fe,Rosario,Distrito Centro,Abasto,Venta,Apartamento,Desarrollos,Super Destacado,USD,$415.000,150,3,2,0,2,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51409844,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$272.270,111,4,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51409875,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$272.270,111,4,2,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51409897,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.900,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51415310,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,785,21,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51415312,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$150.000,82,3,2,0,5,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51415314,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$125.000,68,3,2,0,3,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51415315,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$20.000,12,0,0,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51415316,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$350.000,156,5,3,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51512295,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Avisos,Super Destacado,USD,$150.000,105,6,9,2.040,181,4,Completo
CRESTALE PROPIEDADES S.A.,NO,51557174,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$128.053,77,3,2,0,0,,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51785684,Santa Fe,Rosario,Distrito Centro,,Venta,Garage,Desarrollos,Super Destacado,USD,$50.000,12,0,0,0,1,,Sin Datos
CRESTALE PROPIEDADES S.A.,SI,51808392,Santa Fe,Rosario,Distrito Centro,,Venta,Vertical,Desarrollos,Super Destacado,,,0,,0,996,46,1,Sin Datos
CRESTALE PROPIEDADES S.A.,NO,51808414,Santa Fe,Rosario,Distrito Centro,,Venta,Apartamento,Desarrollos,Super Destacado,USD,$84.000,45,2,1,0,4,,Sin Datos
